"feature_id_full","feature_id","feature_mz","feature_rt","PET_vs_PS_p_value","PET_vs_Untreated_p_value","PS_vs_Untreated_p_value","PET_vs_PS_p_value_minus_log10","PET_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_p_value_minus_log10","PS_vs_Untreated_fold_change","PET_vs_Untreated_fold_change","PET_vs_PS_fold_change","PS_vs_Untreated_fold_change_log2","PET_vs_Untreated_fold_change_log2","PET_vs_PS_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"819_485.29_3.1",819,485.290182303771,3.0875745,0.970862727298481,0.00283023093403245,0.00394135868907375,0.0128421717307897,2.54817812656613,2.40435403973554,1.45889453941767,1.49054447430806,1.02169446388018,0.544875597472235,0.575839422565876,0.030963825093641,"Terpenoids","Triterpenoids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,"C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,"RFDAIACWWDREDC","InChI=1S/C26H43NO6/c1-14(4-7-22(31)27-13-23(32)33)17-5-6-18-24-19(12-21(30)26(17,18)3)25(2)9-8-16(28)10-15(25)11-20(24)29/h14-21,24,28-30H,4-13H2,1-3H3,(H,27,31)(H,32,33)/t14-,15+,16-,17-,18+,19+,20-,21+,24+,25+,26-/m1/s1","RFDAIACWWDREDC-FRVQLJSFSA-N","InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"807_507.27_3",807,507.271571196609,3.0249348,0.975094926736334,0.0174808154710053,0.0239272973063482,0.0109531031209502,1.75743831161597,1.62110635409144,1.36257484589287,1.39118573762058,1.02099766615679,0.446335478941142,0.476315047382254,0.0299795684411122,"Amino acids and Peptides","Macrolides","3-Spirotetramic acids","4-amino-5-(2-{1,10-dihydroxy-9a,11a-dimethyl-7-oxo-1H,2H,3H,3aH,3bH,4H,5H,7H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl}-2-oxoethoxy)-5-oxopentanoic acid",NA,NA,"CC12CC(C3C(C1CCC2(C(=O)COC(=O)C(CCC(=O)O)N)O)CCC4=CC(=O)C=CC34C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H35NO8/c1-24-9-7-15(28)11-14(24)3-4-16-17-8-10-26(34,25(17,2)12-19(29)22(16)24)20(30)13-35-23(33)18(27)5-6-21(31)32/h7,9,11,16-19,22,29,34H,3-6,8,10,12-13,27H2,1-2H3,(H,31,32)","WVMBRFIOGDMYRA"
"818_337.2_3.1",818,337.200777267803,3.0928614,0.976789998101801,0.00286762080105185,0.00385158661463514,0.0101987960241029,2.54247827800379,2.41436033126114,1.45479601409239,1.48250220075524,1.01904472269271,0.540816878158695,0.568034246434897,0.0272173682762019,"Fatty acids","Macrolides","Erythromycins","4-hydroxy-2-(hydroxymethyl)-5-(2,6,7-trihydroxy-6,7,8-trimethylnona-4,8-dien-2-yl)cyclohex-2-en-1-one",NA,"CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(=O)OC[C@H]1[C@H](C)C(=O)O[C@@H]1C","CC(=C)C(C)(C(C)(C=CCC(C)(C1CC(=O)C(=CC1O)CO)O)O)O",NA,NA,NA,NA,"XUDSPOIZGCSHJD","InChI=1S/C19H28O5/c1-4-5-6-7-15-14(8-9-17(15)20)10-18(21)23-11-16-12(2)19(22)24-13(16)3/h5-6,12-16H,4,7-11H2,1-3H3/b6-5-/t12-,13+,14+,15+,16-/m0/s1","XUDSPOIZGCSHJD-MVALDTSZSA-N","InChI=1S/C19H30O6/c1-12(2)19(5,25)18(4,24)8-6-7-17(3,23)14-10-15(21)13(11-20)9-16(14)22/h6,8-9,14,16,20,22-25H,1,7,10-11H2,2-5H3","QQAAMBROLHMCBF"
"812_543.34_3.2",812,543.343066843817,3.1565363,0.978446560031513,0.0331287960141413,0.0247770410789442,0.00946288928774973,1.4797943472124,1.60595055913086,1.37075565968919,1.34431532233808,0.980711122974971,0.454971430365456,0.426871576075744,-0.0280998542897119,"Polyketides","Macrolides","Open-chain polyketides","11-ethyl-8-hydroxy-6,16-dimethoxy-13-(methoxymethyl)-11-azahexacyclo[7.7.2.1²,⁵.0¹,¹⁰.0³,⁸.0¹³,¹⁷]nonadecan-4-yl benzoate",NA,NA,"CCN1CC2(CCC(C34C2CC(C31)C5(CC(C6CC4C5C6OC(=O)C7=CC=CC=C7)OC)O)OC)COC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C31H43NO6/c1-5-32-16-29(17-35-2)12-11-24(37-4)31-20-13-19-22(36-3)15-30(34,21(27(31)32)14-23(29)31)25(20)26(19)38-28(33)18-9-7-6-8-10-18/h6-10,19-27,34H,5,11-17H2,1-4H3","NDYOWPIMXBSPHT"
"810_529.33_3.1",810,529.327721192528,3.132472,0.989855800637561,0.0174417882860853,0.0142851613312535,0.00442806757284832,1.75840898941702,1.84511485049457,1.39265033980863,1.37485213197752,0.98721990199381,0.477833078221537,0.45927646232146,-0.0185566159000773,"Polyketides","Macrolides","Open-chain polyketides","Precorallopyronin A",NA,NA,"CC=CCC=C(C)CCCC(=CC=C(C)C(=O)C1=C(C=C(OC1=O)C(C)CCC=CNC(=O)OC)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H41NO6/c1-7-8-9-13-21(2)14-12-15-22(3)17-18-24(5)28(33)27-25(32)20-26(37-29(27)34)23(4)16-10-11-19-31-30(35)36-6/h7-8,11,13,17-20,23,32H,9-10,12,14-16H2,1-6H3,(H,31,35)","XBYLKVPPVUSZLM"
"859_523.25_3.3",859,523.246219821575,3.2531602,0.99170450415488,0.0190409681182865,0.0158975419045018,0.00361771426969767,1.72031097413742,1.79867002158134,1.44324256663854,1.42409525602613,0.986733130621965,0.529313794823385,0.510045649675308,-0.0192681451480778,"Terpenoids","Triterpenoids","Lanostane, Tirucallane and Euphane triterpenoids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"806_991.55_3.1",806,991.554539963248,3.0526237,0.993938536550533,0.000509200939879939,0.000443477577870111,0.00264047079610432,3.29311080339958,3.35312833311174,1.4656856924213,1.4548996504572,0.992640958412933,0.551575759268825,0.540919648817126,-0.0106561104516984,"Polyketides","Macrolides","Open-chain polyketides","[(1S,2S,4S,7R,9S,10S,12R,15S)-4-acetyloxy-15-[(Z,4R,5S)-4-decanoyloxy-5-[(2-methylpropan-2-yl)oxycarbonylamino]-5-phenylpent-2-en-3-yl]oxy-1,9,12-trihydroxy-10,14,17,17-tetramethyl-11-oxo-6-oxatetracyclo[11.3.1.03,10.04,7]heptadec-13-en-2-yl] benzoate",NA,NA,"CCCCCCCCCC(=O)OC(C(C1=CC=CC=C1)NC(=O)OC(C)(C)C)C(=CC)OC2CC3(C(C4C(C(CC5C4(CO5)OC(=O)C)O)(C(=O)C(C(=C2C)C3(C)C)O)C)OC(=O)C6=CC=CC=C6)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C55H75NO14/c1-11-13-14-15-16-17-24-29-41(59)67-45(43(35-25-20-18-21-26-35)56-50(63)70-51(5,6)7)37(12-2)66-38-31-55(64)48(68-49(62)36-27-22-19-23-28-36)46-53(10,47(61)44(60)42(33(38)3)52(55,8)9)39(58)30-40-54(46,32-65-40)69-34(4)57/h12,18-23,25-28,38-40,43-46,48,58,60,64H,11,13-17,24,29-32H2,1-10H3,(H,56,63)","VEKSHDQCLYVLMB"
"1358_502.34_5",1358,502.343970411795,5.0344105,0.994233552563598,0.00378120584636688,0.00326580092833961,0.00251158474223704,2.42236967928707,2.48601029184631,0.657416316232198,0.661933417520165,1.0068709905374,-0.605120832178955,-0.595241988193921,0.00987884398503378,"Fatty acids","Spingolipids","Sphingoid bases","Hexadecyl 6-(trimethylazaniumyl)hexyl phosphate",NA,"CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](N(C)C)[C@H]2O)CC=C1C","CCCCCCCCCCCCCCCCOP(=O)(O)OCCCCCC[N+](C)(C)C",NA,NA,NA,NA,"KLTHMLORYIRDPP","InChI=1S/C30H47NO5/c1-8-26-19(3)10-13-27(36-26)20(4)15-18(2)9-11-23-21(5)24(23)12-14-28-30(34)25(31(6)7)16-22(35-28)17-29(32)33/h9-12,14-15,18,21-28,30,34H,8,13,16-17H2,1-7H3,(H,32,33)/b11-9+,14-12+,20-15+/t18-,21-,22+,23+,24+,25+,26-,27-,28+,30-/m1/s1","KLTHMLORYIRDPP-COTDPOAQSA-N","InChI=1S/C25H54NO4P/c1-5-6-7-8-9-10-11-12-13-14-15-16-18-21-24-29-31(27,28)30-25-22-19-17-20-23-26(2,3)4/h5-25H2,1-4H3/p+1","LMQPNDKSTFMVIQ"
"809_502.32_3.1",809,502.316754606587,3.0622022,0.994825219319837,0.000918870061237476,0.00104873019953988,0.00225321367892672,3.03674589849137,2.97933622574536,1.48273104589072,1.49448516151338,1.00792734168158,0.568256929586803,0.57964857281572,0.0113916432289171,"Terpenoids","Diterpenoids","Tigliane diterpenoids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"2445_780.59_8.1",2445,780.591031496676,8.124587,0.996363004586838,0.0149470895585444,0.0168413010844225,0.00158240638851567,1.82544336330715,1.77362435986975,1.47054823565275,1.48469811877302,1.0096221822428,0.556354107037419,0.570169620034027,0.0138155129966089,NA,NA,NA,NA,NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O",NA,NA,NA,NA,NA,"VENRYLMOFDSSDJ","InChI=1S/C24H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24(25)26/h6-7,9-10,12-13,15-16,18-19H,2-5,8,11,14,17,20-23H2,1H3,(H,25,26)/b7-6-,10-9-,13-12-,16-15-,19-18-","VENRYLMOFDSSDJ-WMPRHZDHSA-N",NA,NA
"853_485.29_3.3",853,485.290205446657,3.2551951,0.99798086592435,0.0532918191036612,0.0488594205718126,0.000877785268873284,1.27333945496648,1.31105168766869,1.41718884350352,1.4063688427597,0.992365166580714,0.503032013325355,0.491975013923028,-0.0110569994023271,"Terpenoids","Triterpenoids","Open-chain polyketides","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"823_523.25_3.1",823,523.246117371684,3.1109402,0.998104085034577,0.00408488184162337,0.0044446062835044,0.000824166929955537,2.38882050125473,2.35216670409188,1.50149660645796,1.51051591093027,1.00600687636157,0.586401214254498,0.595041380689021,0.00864016643452339,"Terpenoids","Triterpenoids","Lanostane, Tirucallane and Euphane triterpenoids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
"854_502.32_3.3",854,502.316762061976,3.253116,0.998875190470806,0.0503839722124979,0.0472167939424091,0.000488773511834905,1.29770759622726,1.32590350519441,1.41000385647818,1.40214994662632,0.994429866403713,0.495699108520761,0.487640640137908,-0.00805846838285373,"Terpenoids","Diterpenoids","Tigliane diterpenoids","4-(3,7-dimethylocta-2,6-dien-1-yl)-2-(3-methylbut-2-en-1-yl)-5-[(2-methylpropanoyl)oxy]-3,6-dioxocyclohexa-1,4-dien-1-yl 2-methylpropanoate",NA,NA,"CC(C)C(=O)OC1=C(C(=O)C(=C(C1=O)OC(=O)C(C)C)CC=C(C)CCC=C(C)C)CC=C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C29H40O6/c1-17(2)11-10-12-21(9)14-16-23-24(30)22(15-13-18(3)4)26(34-28(32)19(5)6)25(31)27(23)35-29(33)20(7)8/h11,13-14,19-20H,10,12,15-16H2,1-9H3","LLCTZEXRKYOVJM"
