feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:mock	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:untreated	gnps_mn_ATTRIBUTE_treatment:GNPSGROUP:PET	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_1	gnps_mn_ATTRIBUTE_phase:GNPSGROUP:inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:blank_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:mock_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:untreated_inf_2	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_1	gnps_mn_ATTRIBUTE_sample_name:GNPSGROUP:PET_inf_2	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
57	sirius	1.0	canopus	canopus	canopus	2.0	C11H13N3O4S	[M + Br]-	C11H13BrN3O4S-	Amino acids and Peptides	0.907	Small peptides	0.976	Aminoacids	0.743	Organic acids and derivatives	0.937	Carboxylic acids and derivatives	0.765	Amino acids, peptides, and analogues	0.871	Amino acids and derivatives	0.87	Amino acids	0.845	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Amino acids and derivatives; Sulfones; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Carbonyl compounds; Aminobenzenesulfonamides; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Amino acids; Benzenesulfonyl compounds; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	361.981	34.0	0.571	8.49250685204156e+17	8.492505700579252e+17	8.49250570053731e+17																																																																																															1.0	2.0	0.045	0.045	-183.924	0.087	0.331	13.182	C11H13N3O4S	[M + Br]-	C11H13BrN3O4S-	BCEINWLIUZZQEN	InChI=1S/C11H13N3O4S/c1-7-12-9-3-2-8(6-10(9)13-7)14-19(17,18)5-4-11(15)16/h2-3,6,14H,4-5H2,1H3,(H,12,13)(H,15,16)	3-[(2-methyl-3H-benzimidazol-5-yl)sulfamoyl]propanoic acid	CC1=NC2=C(N1)C=C(C=C2)NS(=O)(=O)CCC(=O)O	0.4	43715322	PUBCHEM:(43715322)	2.0	361.981	34.0	0.571	8.49250685204156e+17	8.492505700579252e+17	8.49250570053731e+17		361.98105534792296	0.5713314	0	355149.75	0.0	0	439750.7333333333	0.0	608952.7	0.0	710299.5	0.0	0.0	0.0	0	0	-1		
58																																																																																																																																																									286.0384010060572	0.5719506	0	1004671.05	0.0	0	0.0	669780.7000000001	0.0	0.0	0.0	2009342.1	0.0	0.0	0	0	-1		
59																																																																																																																																																									200.1283942622268	0.60121864	0	1511991.37	200375.81	0	96704.31333333334	1147514.2666666666	0.0	307921.38	290112.94	2733869.8	0.0	400751.62	0	0	-1		
60																																																																																																																																																									212.12849015562097	0.5864004	0	543283.55	115461.54	0	0.0	439163.39333333337	0.0	0.0	0.0	1086567.1	0.0	230923.08	0	0	-1		
61	sirius	1.0	canopus	canopus	canopus	1.0	C17H22N2OS2	[M - H]-	C17H21N2OS2-	Amino acids and Peptides	0.599	Nicotinic acid alkaloids	0.125	Pyridine alkaloids	0.124	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.764	Aralkylamines	0.802	Aralkylamines	0.802	Organic compounds; Organoheterocyclic compounds; Thiazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Trialkylamines; Amines; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	333.111	35.0	0.585	8.492506794705418e+17	8.492505702256974e+17	8.492505702256974e+17																																																																																															1.0	1.0	0.023	0.023	-326.177	0.174	0.191	5.34	C17H22N2OS2	[M - H]-	C17H21N2OS2-	DIGSBNOZLNNDAQ	InChI=1S/C17H22N2OS2/c1-3-5-6-13(4-2)12-19-16(20)15(22-17(19)21)11-14-7-9-18-10-8-14/h7-11,13H,3-6,12H2,1-2H3	(5Z)-3-[(2R)-2-ethylhexyl]-5-(pyridin-4-ylmethylidene)-2-sulfanylidene-1,3-thiazolidin-4-one	CCCCC(CC)CN1C(=O)C(=CC2=CC=NC=C2)SC1=S	5.0	6370889;5732062;1976909;1976912;1976916;1976919;2908287	CHEBI:(122133);PUBCHEM:(6370889 5732062 1976909 1976912 1976916 1976919 2908287);PUBMED	98.0	333.111	35.0	0.585	8.492506794705418e+17	8.492505702256974e+17	8.492505702256974e+17		333.11070444668286	0.58517146	0	598675.7	274204.97	0	581920.4466666667	0.0	0.0	0.0	1197351.4	0.0	548409.94	0.0	0	0	-1		
62	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	3.0	C11H20N6O5	[M - H2O - H]-	C11H17N6O4-	Carbohydrates	0.923	Aminosugars and aminoglycosides	0.264	Aminoglycosides	0.088	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Guanidines	0.504			Guanidines	0.504	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Guanidines; Organic nitro compounds; Secondary alcohols; Polyols; Amines; Primary amines; Carboximidamides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.134	35.0	0.589	8.492506830608663e+17	8.49250570276029e+17	8.49250570276029e+17																																															-1.0							1.0	0.34141195	ISDB	http://www.wikidata.org/entity/Q110171643	BWCBHLCRUDRSNA-KJWHEZOQSA-N	InChI=1S/C15H22O6/c1-19-14-11(9-16)21-15(13(18)12(14)17)20-8-7-10-5-3-2-4-6-10/h2-6,11-18H,7-9H2,1H3/t11-,12-,13-,14-,15-/m1/s1	CO[C@H]1[C@H](O)[C@@H](O)[C@H](OCCc2ccccc2)O[C@@H]1CO	C15H22O6		298.141638424	Phenethyl 4'-O-methylglucoside	BWCBHLCRUDRSNA	Shikimates and Phenylpropanoids	Phenylethanoids (C6-C2)	Phenylethanoids	http://www.wikidata.org/entity/Q107489784	Aschersonia confluens	691392.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Clavicipitaceae']	['Unknown']	['Aschersonia']	['Aschersonia confluens']		['Eukaryota']									1.0	0.0	2.365647792816162	1.0	1.0	3.0	0.031	0.031	-190.817	0.028	0.01	84.439	C11H20N6O5	[M - H2O - H]-	C11H17N6O4-	IKXLBJLEKBVARH	InChI=1S/C11H20N6O5/c12-16-14-2-4-20-6-8-22-10-9-21-7-5-19-3-1-11(18)15-17-13/h1-10H2	3-[2-[2-[2-(2-Azidoethoxy)ethoxy]ethoxy]ethoxy]propanoyl azide	C(COCCOCCOCCOCCN=[N+]=[N-])C(=O)N=[N+]=[N-]	1.3	150566368	PUBCHEM:(150566368)	2.0	297.134	35.0	0.589	8.492506830608663e+17	8.49250570276029e+17	8.49250570276029e+17		297.13389123150324	0.58915406	0	830798.4	756611.1	0	1058273.0	0.0	0.0	0.0	1661596.8	0.0	1513222.2	0.0	0	0	-1		
63	sirius	1.0	canopus	canopus	canopus	3.0	C12H20N6O6	[M - H]-	C12H19N6O6-	Carbohydrates	0.994	Nucleosides	0.987	Purine nucleosides	0.667	Organic oxygen compounds	1.0	Organooxygen compounds	0.998	Carbohydrates and carbohydrate conjugates	0.923	Glycosyl compounds	0.828	Glycosylamines	0.905	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Polyols; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	343.139	35.0	0.59	8.492506930433106e+17	8.492505703221664e+17	8.492505703179721e+17																																																																																															1.0	3.0	0.038	0.038	-286.18	0.173	0.143	58.924	C12H20N6O6	[M - H]-	C12H19N6O6-	JEDZRMKNJXWBRO	InChI=1S/C12H20N6O6/c13-3-8(20)15-5-10(22)17-7-12(24)18-6-11(23)16-4-9(21)14-1-2-19/h2H,1,3-7,13H2,(H,14,21)(H,15,20)(H,16,23)(H,17,22)(H,18,24)	H-Gly-Gly-Gly-Gly-Gly-Gly-al	C(C=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN	-4.5	76936791	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(76936791)	16777218.0	343.139	35.0	0.59	8.492506930433106e+17	8.492505703221664e+17	8.492505703179721e+17		343.1394289594718	0.5897465	0	1285485.4	1147788.75	0	1721777.0666666664	0.0	298782.9	0.0	2570970.8	0.0	2295577.5	0.0	0	0	-1		
64	isdb	1.0	isdb	isdb	isdb																																																																										10.0	Alkaloids	0.5	Phenolic acids (C6-C1)	0.5	Aminoacids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q170304	VYFYYTLLBUKUHU-UHFFFAOYSA-N	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	NCCc1ccc(O)c(O)c1	C8H11NO2	pos_1_1proton1isopropanol	153.078978592	Dopamine	VYFYYTLLBUKUHU	Alkaloids	Tyrosine alkaloids	Phenylethylamines	http://www.wikidata.org/entity/Q15978631	Homo sapiens	770315.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Primates']	['Hominidae']	['Unknown']	['Homo']	['Homo sapiens']		['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']		['Hominidae']		['Homo']	['Homo sapiens']	7.0	1.0	7.5	1.0																											214.1441575614981	0.59868217	0	1506845.46	213090.64	0	115471.24	1162370.336666667	0.0	393652.53	346413.72	2667277.2	0.0	426181.28	0	0	10		
65	sirius	1.0	canopus	canopus	canopus	2.0	C22H28F3NO2	[M - H]-	C22H27F3NO2-	Alkaloids	0.754	Pseudoalkaloids (transamidation)	0.06	Chalcones	0.013	Organic acids and derivatives	0.447	Carboxylic acids and derivatives	0.535	Amino acids, peptides, and analogues	0.62	Amino acids and derivatives	0.621	Amino acids and derivatives	0.621	Organic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl fluorides; Organofluorides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Alkyl halides; Aromatic alcohols; Aralkylamines; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	394.2	37.0	0.611	8.492506844365983e+17	8.49250570427024e+17	8.49250570427024e+17																																																																																															1.0	2.0	0.07	0.07	-301.144	0.172	0.11	68.399	C22H28F3NO2	[M - H]-	C22H27F3NO2-	DUJFFOJPISLHAA	InChI=1S/C22H28F3NO2/c1-4-8-17-11-13-19(14-12-17)26(16-21(27-5-2)28-6-3)20-10-7-9-18(15-20)22(23,24)25/h7,9-15,21H,4-6,8,16H2,1-3H3	N-(2,2-diethoxyethyl)-N-(4-propylphenyl)-3-(trifluoromethyl)aniline	CCCC1=CC=C(C=C1)N(CC(OCC)OCC)C2=CC=CC(=C2)C(F)(F)F	6.4	138822108	PUBCHEM:(138822108)	2.0	394.2	37.0	0.611	8.492506844365983e+17	8.49250570427024e+17	8.49250570427024e+17		394.1996233817956	0.6105408	0	252943.985	0.0	0	168629.32333333333	0.0	0.0	0.0	505887.97	0.0	0.0	0.0	0	0	-1		
66																																																																																																																																																									228.15980300466185	0.62716734	0	599865.31	0.0	0	84546.54	315363.6666666667	0.0	0.0	253639.62	946091.0	0.0	0.0	0	0	-1		
67																																																																																																																																																									209.0845800027936	0.6331281	0	248997.81	0.0	0	165998.54	0.0	0.0	0.0	497995.62	0.0	0.0	0.0	0	0	-1		
68	sirius	1.0	canopus	canopus	canopus	9.0	C15H25N9O2	[M - H]-	C15H24N9O2-	Alkaloids	0.529	Nucleosides	0.108	Purine alkaloids	0.064	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.964	Carboxylic acid derivatives	0.894	Carboxylic acid amides	0.867	2-heteroaryl carboxamides	0.784	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities	362.209	39.0	0.651	8.492506758886057e+17	8.492505705612417e+17	8.492505705612417e+17																																																																																															1.0	9.0	0.054	0.054	-140.2	0.012	0.016	3.218	C15H25N9O2	[M - H]-	C15H24N9O2-	JTQYZGCNARSJQV	InChI=1S/C15H25N9O2/c1-12(25)16-4-6-23-10-14(18-20-23)8-22(3)9-15-11-24(21-19-15)7-5-17-13(2)26/h10-11H,4-9H2,1-3H3,(H,16,25)(H,17,26)	N-[2-[4-[[[1-(2-acetamidoethyl)triazol-4-yl]methyl-methylamino]methyl]triazol-1-yl]ethyl]acetamide	CC(=O)NCCN1C=C(N=N1)CN(C)CC2=CN(N=N2)CCNC(=O)C	-2.6	159859293	PUBCHEM:(159859293)	2.0	362.209	39.0	0.651	8.492506758886057e+17	8.492505705612417e+17	8.492505705612417e+17		362.2094441084545	0.6510184	0	769066.3	156315.53	0	723253.1666666666	0.0	318995.84	0.0	1538132.6	0.0	312631.06	0.0	0	0	-1		
69	sirius	1.0	canopus	canopus	canopus	2.0	C19H37NO9	[M - H2O - H]-	C19H34NO8-	Fatty acids	0.914	Spingolipids	0.438	Sphingoid bases	0.545	Lipids and lipid-like molecules	0.937	Fatty Acyls	0.946	Fatty acids and conjugates	0.953	Long-chain fatty acids	0.527	Long-chain fatty acids	0.527	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Amines; Long-chain fatty acids; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	404.228	39.0	0.654	8.492506894236261e+17	8.492505706241564e+17	8.492505706199621e+17																																																																																															1.0	2.0	0.149	0.149	-200.18	0.205	0.491	159.062	C19H37NO9	[M - H2O - H]-	C19H34NO8-	PZKXZUKDTZLLPD	InChI=1S/C19H37NO9/c1-3-4-5-6-7-8-13(23)15(24)12(20-11(2)22)10-28-19-18(27)17(26)16(25)14(9-21)29-19/h12-19,21,23-27H,3-10H2,1-2H3,(H,20,22)	N-[(2S,3S,4R)-3,4-dihydroxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyundecan-2-yl]acetamide	CCCCCCCC(C(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)C)O)O	-0.5	67661463;18667408	PUBCHEM:(67661463 18667408)	2.0	404.228	39.0	0.654	8.492506894236261e+17	8.492505706241564e+17	8.492505706199621e+17		404.2284989958901	0.65291584	0	550263.7	299273.4	0	566358.0666666667	0.0	0.0	0.0	1100527.4	0.0	598546.8	0.0	0	0	-1		
70																																																																																																																																																									346.22327824337685	0.65537417	0	607563.25	292516.875	0	600053.4166666666	0.0	0.0	0.0	1215126.5	0.0	585033.75	0.0	0	0	-1		
71																																																																																																																																																									378.20476658906136	0.65291584	0	607868.2	166716.67	0	516389.9133333333	0.0	0.0	0.0	1215736.4	0.0	333433.34	0.0	0	0	-1		
72																																																																																																																																																									358.2235551200029	0.6910971	0	346691.44	0.0	0	112652.16666666669	118475.46	0.0	0.0	337956.5	355426.38	0.0	0.0	0	0	-1		
73	sirius	1.0	canopus	canopus	canopus	2.0	C20H39NO2S2	[M - H]-	C20H38NO2S2-	Fatty acids	0.618	Fatty amides	0.089	Sphingoid bases	0.054	Organosulfur compounds	0.98	Sulfenyl compounds	0.82					Sulfenyl compounds	0.82	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	388.234	41.0	0.677	8.492507126139343e+17	8.492505707961229e+17	8.492505707961229e+17																																																																																															1.0	2.0	0.005	0.005	-248.26	0.057	0.131	2.723	C20H39NO2S2	[M - H]-	C20H38NO2S2-	RJWCIIRSKMEMRK	InChI=1S/C20H39NO2S2/c1-5-9-11-17(7-3)15-21(25,19(24)13-14-20(22)23)16-18(8-4)12-10-6-2/h17-18,25H,5-16H2,1-4H3/p+1	3-Carboxypropanethioyl-bis(2-ethylhexyl)-sulfanylazanium	CCCCC(CC)C[N+](CC(CC)CCCC)(C(=S)CCC(=O)O)S	6.8	23297528	PUBCHEM:(23297528)	2.0	388.234	41.0	0.677	8.492507126139343e+17	8.492505707961229e+17	8.492505707961229e+17		388.23393240330114	0.6773265	0	1522588.0	811731.5	0	1729138.4066666665	0.0	518776.22	0.0	3045176.0	0.0	1623463.0	0.0	0	0	-1		
74	sirius	1.0	canopus	canopus	canopus	6.0	C13H27N7O3	[M - H]-	C13H26N7O3-	Carbohydrates	0.643	Nucleosides	0.503	Pyrimidine nucleosides	0.149	Organic acids and derivatives	0.885	Carboxylic acids and derivatives	0.8	Amino acids, peptides, and analogues	0.595	Amino acids and derivatives	0.586	Amino acids and derivatives	0.586	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Imines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carbonyl compounds; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	328.212	42.0	0.693	8.49250700228154e+17	8.492505708422602e+17	8.492505708380659e+17																																																																																															1.0	6.0	0.01	0.01	-281.356	0.032	0.032	3.195	C13H27N7O3	[M - H]-	C13H26N7O3-	WYLCEKAJPQIVSO	InChI=1S/C13H27N7O3/c1-23-13(22)11-9(6-15-19-11)16-12(21)8-2-3-10(18-17-8)20-5-4-14-7-20/h8-11,13-15,17-19,22H,2-7H2,1H3,(H,16,21)	N-[3-[hydroxy(methoxy)methyl]pyrazolidin-4-yl]-6-imidazolidin-1-yldiazinane-3-carboxamide	COC(C1C(CNN1)NC(=O)C2CCC(NN2)N3CCNC3)O	-1.8	156578743	PUBCHEM:(156578743)	2.0	328.212	42.0	0.693	8.49250700228154e+17	8.492505708422602e+17	8.492505708380659e+17		328.21249356991075	0.6930312	0	528111.4	199482.25	0	485062.43333333335	0.0	0.0	0.0	1056222.8	0.0	398964.5	0.0	0	0	-1		
75																																																																																																																																																									169.086003983187	0.6963039	0	180323.14	0.0	0	0.0	120215.42666666668	0.0	0.0	0.0	360646.28	0.0	0.0	0	0	-1		
