cluster index	parent mass	RTMean	ATTRIBUTE_treatment:GNPSGROUP:nan	ATTRIBUTE_treatment:GNPSGROUP:PET	ATTRIBUTE_treatment:GNPSGROUP:PS	ATTRIBUTE_treatment:GNPSGROUP:Untreated	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:nan	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.5	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:100.0	ATTRIBUTE_concentration_ug_ml:GNPSGROUP:0.0	ATTRIBUTE_collection_dates:GNPSGROUP:nan	ATTRIBUTE_collection_dates:GNPSGROUP:110626.0	ATTRIBUTE_collection_dates:GNPSGROUP:180626.0	ATTRIBUTE_collection_dates:GNPSGROUP:210626.0	ATTRIBUTE_collection_dates:GNPSGROUP:160526.0	ATTRIBUTE_collection_dates:GNPSGROUP:190626.0	ATTRIBUTE_collection_dates:GNPSGROUP:120626.0	ATTRIBUTE_cell_type:GNPSGROUP:nan	ATTRIBUTE_cell_type:GNPSGROUP:A549	ATTRIBUTE_cell_type:GNPSGROUP:MDM	ATTRIBUTE_blood_donor:GNPSGROUP:nan	ATTRIBUTE_blood_donor:GNPSGROUP:A	ATTRIBUTE_blood_donor:GNPSGROUP:B	ATTRIBUTE_cell_type_treatment:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:A549_Untreated	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PET	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_PS	ATTRIBUTE_cell_type_treatment:GNPSGROUP:MDM_Untreated	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:nan	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:A549_Untreated_0	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PET_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_0.5	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_PS_100	ATTRIBUTE_cell_type_treatment_concentration:GNPSGROUP:MDM_Untreated_0	component	#Scan#	Compound_Name
218	172.13330479223794	0.9668871	0	20909883.58333333	19679780.0	19998617.33333333	0	16056975.416666666	24532688.166666668	19998617.33333333	0	25116167.6	16934319.6	23174773.4	24370491.6	15186112.444444444	22413894.0	0	21741753.53333333	18729424.266666666	0	16104686.0	15713095.2	0	23805034.33333333	19094652.5	22909394.0	18014732.83333333	20264907.5	17087840.666666668	0	21263053.33333333	26347015.33333333	13727381.0	24461924.0	22909394.0	10722231.666666666	25307234.0	18515235.666666668	22014579.33333333	17087840.666666668	293		
219	297.2617507779849	0.9671159	0	13353947.791666666	14692831.333333334	11574271.166666666	0	10443378.333333334	17603400.791666668	11574271.166666666	0	15373172.8	10642948.5	19092402.0	17219216.6	8688936.444444444	16167849.0	0	15036174.433333334	12030957.333333334	0	9974532.2	8899123.2	0	16541836.166666666	14282866.75	13531466.333333334	10166059.416666666	15102795.916666666	9617076.0	0	16953876.0	16129796.333333334	8941526.166666666	19624207.33333333	13531466.333333334	5210668.833333333	15121450.0	10667442.333333334	19538149.5	9617076.0	343		
220	284.2585472757209	0.9673128	0	9794648.2	10551519.05	8845536.549999999	0	9737121.716666669	10609045.533333331	8845536.549999999	0	10491420.76	10531991.34	11631060.1	17817754.4	2650265.4777777777	21013704.0	0	10884824.066666666	8930324.353333334	0	595333.36	8377885.3	0	11908729.5	10345275.616666667	9916110.1	7680566.899999999	10757762.483333332	7774963.0	0	11353805.333333334	12463653.666666666	9571885.066666666	11118666.166666666	9916110.1	5511133.666666667	9850000.133333333	12511662.8	9003862.166666666	7774963.0	220		
221	296.25832358106567	0.9675636	0	67078239.16666666	74361491.0	59074448.333333336	0	52961838.16666666	88477892.0	59074448.333333336	0	78050370.0	52990766.0	96920264.0	85757206.8	44594628.66666666	81778760.0	0	75987133.33333333	60794430.13333333	0	52054866.4	44571217.2	0	83403203.0	72400034.33333333	68329192.0	50753275.333333336	76322947.66666667	49819704.66666666	0	86267362.66666667	80539043.33333333	45082830.66666666	99717238.0	68329192.0	26039032.666666668	75467518.0	54458126.66666666	98187768.66666669	49819704.66666666	3	221.0	NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]
222	302.26918360419694	0.9682563	0	9430224.958333334	10309873.666666666	8894314.049999999	0	9696748.833333334	10043349.791666666	8894314.049999999	0	10009696.66	10109699.92	11603479.3	17426409.4	2668177.4888888886	20487044.0	0	10574291.96	8775512.56	0	337898.88	8562229.4	0	11454764.25	10047263.1	9867405.1	7405685.666666667	10572484.233333332	7921223.0	0	11025034.5	11884494.0	9531557.7	10562968.5	9867405.1	5601843.333333333	9209528.0	12628559.8	8516408.666666666	7921223.0	21	222.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine
223	290.2100308503529	0.98128974	0	8780526.375	9519035.0	8731636.450000001	0	7141586.916666667	11157974.458333334	8731636.450000001	0	9927117.6	7024438.3	11836974.6	11229432.6	6861857.855555556	10138019.0	0	9596176.833333334	8536126.846666668	0	7985230.7	6393717.24	0	10601055.166666666	8932657.916666666	8913458.0	6959997.583333333	10105412.083333334	8549814.9	0	10949334.0	10252776.333333334	6190419.166666667	11674896.666666666	8913458.0	3913738.3333333335	10006256.833333334	7512856.166666667	12697968.0	8549814.9	90		
224	750.4560056224979	1.0059695	0	8678246.125	8962663.25	8901918.583333334	0	7320662.916666667	10320246.458333334	8901918.583333334	0	9860002.2	8427073.3	10038351.2	8906128.1	7727955.888888889	9393047.0	0	9441808.9	8231686.033333333	0	8662601.9	7126328.1	0	9834351.75	9352298.5	8835744.0	7522140.5	8573028.0	8968093.166666666	0	9183099.5	10485604.0	6902024.0	11802573.0	8835744.0	4878199.5	10166081.5	8319328.666666667	8826727.333333334	8968093.166666666	115		
225	251.2008451430827	1.0107591	0	18735627.416666668	20755745.791666668	16691118.666666666	0	14748545.625	24742827.58333333	16691118.666666666	0	21908799.0	14512876.4	26107471.3	25052095.4	12600188.888888888	22735280.0	0	20843048.9	17426497.133333333	0	15274698.2	11952697.8	0	22627302.5	20132367.916666668	18695903.666666668	14843952.333333334	21379123.666666668	14686333.666666666	0	22868348.33333333	22386256.666666668	12609643.166666666	27655092.666666668	18695903.666666668	7893553.333333333	21794351.33333333	15622637.666666666	27135609.666666668	14686333.666666666	192	225.0	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14
226	268.22736403269454	1.0157937	0	122623043.66666669	133331216.5	111295742.66666669	0	96773197.5	159181062.66666666	111295742.66666669	0	144105490.0	94025534.4	171979900.4	159365517.2	82784955.33333333	146778770.0	0	136703641.6	112578063.6	0	99723516.0	78645157.6	0	149239335.0	130669886.33333331	123699765.33333331	96006752.33333331	135992546.66666666	98891720.0	0	151837743.33333334	146640926.66666666	83656588.0	177683184.66666666	123699765.33333331	51485410.0	140528094.66666666	100113048.66666669	171872044.66666666	98891720.0	192		
227	293.21136200059834	1.0199997	0	14345588.958333334	17176717.016666666	11399085.866666667	0	11091956.058333334	20430349.916666668	11399085.866666667	0	14401140.0	9139290.6	25842952.1	20998689.54	8726578.188888889	16212622.0	0	16461127.566666666	13316351.56	0	11273721.5	7676643.640000001	0	18870152.83333333	15701703.0	13161926.166666666	9821025.083333334	18651731.03333333	9636245.566666666	0	22387338.666666668	15352967.0	8093585.666666667	23309820.33333333	13161926.166666666	4156339.8333333335	15485710.333333334	9730560.066666666	27572902.0	9636245.566666666	90		
228	437.19346293204205	1.0210286	0	66329141.5	73750714.33333333	75023531.66666667	0	65094858.16666666	74984997.66666667	75023531.66666667	0	75466808.8	79189582.4	65551497.6	73086158.8	64875276.222222224	80751736.0	0	73402629.6	68670667.73333333	0	60419834.0	72506010.4	0	70370503.66666667	75174320.33333333	75923500.0	62287779.333333336	72327108.33333333	74123563.33333333	0	61814078.66666666	78926928.66666667	71502322.0	78846318.66666667	75923500.0	50592806.66666666	73982752.0	76470225.33333333	68183991.33333333	74123563.33333333	-1		
229	453.1680677005989	1.0230968	0	46833884.833333336	49718408.833333336	49322818.333333336	0	45967296.16666666	50584997.5	49322818.333333336	0	53126479.2	56480221.6	44456286.0	52364260.0	40118257.333333336	61363884.0	0	51354328.93333333	45616633.333333336	0	35945162.4	48540477.6	0	49035446.333333336	53498050.66666666	51704650.66666666	44632323.333333336	45938767.0	46940986.0	0	40875883.333333336	57195009.333333336	52666396.0	54329705.333333336	51704650.66666666	37256609.333333336	52008037.333333336	53070296.0	38807238.0	46940986.0	-1		
230	432.2385763200041	1.0244615	0	464451945.8333333	521576471.6666667	517098715.0	0	464416517.5	521611900.0	517098715.0	0	530168650.0	565264464.0	456805742.0	504611288.0	453604708.8888889	568240200.0	0	517412952.0	478249268.0	0	397675314.0	532461202.0	0	498047970.0	526030718.3333333	538907383.3333334	430855921.6666667	517122225.0	495290046.6666667	0	441507673.3333333	554588266.6666666	512141676.6666667	539919760.0	538907383.3333334	368508720.0	493203123.3333333	535508000.0	498736450.0	495290046.6666667	280	230.0	glycodeoxycholic acid
231	418.21941444654783	1.0253679	0	5953230.583333333	6436095.5	6514671.333333333	0	5717123.875	6672202.208333333	6514671.333333333	0	6433383.2	7045828.6	5781279.5	6722546.3	5634595.777777778	7133391.0	0	6420163.766666667	6097165.633333334	0	4986901.6	6582049.0	0	6267503.166666667	6461712.166666667	6642388.166666667	5638958.0	6410478.833333333	6386954.5	0	5475021.333333333	7059985.0	6217505.5	6705918.833333333	6642388.166666667	4568371.666666667	6709544.333333333	6607597.0	6213360.666666667	6386954.5	46		
232	415.2122181654127	1.0251243	0	1092279111.6666667	1201627475.0	1192658600.0	0	1074022433.3333333	1219884153.3333333	1192658600.0	0	1244619160.0	1304869960.0	1075291300.0	1206050180.0	1019168404.4444444	1356162000.0	0	1208260140.0	1103928569.3333333	0	920745700.0	1184989828.0	0	1177475533.3333333	1219836583.3333333	1246676466.6666667	1007082690.0	1183418366.6666667	1138640733.3333333	0	1028648133.3333334	1326302933.3333333	1179732200.0	1259940966.6666667	1246676466.6666667	836780866.6666666	1177384513.3333333	1250928533.3333333	1115908200.0	1138640733.3333333	186	232.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
233	397.2013495754543	1.0253477	0	11589737.5	12423753.75	12394742.166666666	0	11243729.75	12769761.5	12394742.166666666	0	12791211.2	13744529.2	11292112.2	12858824.4	10504088.0	14560171.0	0	12609284.2	11559405.666666666	0	9597988.2	12221404.4	0	12388288.333333334	12596385.666666666	13077073.0	10791186.666666666	12251121.833333334	11712411.333333334	0	10506558.0	14270018.666666666	12215835.333333334	12976936.0	13077073.0	9117698.0	12464675.333333334	13134827.666666666	11367416.0	11712411.333333334	356		
234	281.1385073666179	1.0255653	0	36020270.0	39206027.0	39507646.66666666	0	35246043.5	39980253.5	39507646.66666666	0	40878206.8	42783370.0	35142911.2	39374121.6	33755010.222222224	45073304.0	0	39601496.0	36382600.266666666	0	30331728.0	39441951.2	0	38841055.0	39476857.333333336	41371655.333333336	33199485.0	38935196.66666666	37643638.0	0	33969820.0	43712290.0	38446146.66666666	40507568.0	41371655.333333336	27317736.0	39081234.0	41250471.333333336	36619922.0	37643638.0	472		
235	295.11791655486405	1.0260284	0	9511456.875	10457541.583333334	10784888.333333334	0	9344789.125	10624209.333333334	10784888.333333334	0	11158407.6	11550713.4	9014486.7	10727472.8	8894096.888888888	12035037.0	0	10574535.9	9714618.2	0	8203983.4	10212398.4	0	10318072.75	10566635.0	11103264.0	8704841.0	10348448.166666666	10466512.666666666	0	8957162.166666666	11678983.333333334	10453450.333333334	10679819.666666666	11103264.0	6950015.666666667	10459666.333333334	11018528.333333334	9678368.0	10466512.666666666	165		
236	851.3989825579968	1.0260118	0	22343898.83333333	26874940.83333333	27935035.166666668	0	24857365.83333333	24361473.83333333	27935035.166666668	0	25474977.2	31464500.8	18709622.6	23901668.8	26236807.111111112	24351176.0	0	25216366.866666667	25332718.933333334	0	21354108.8	30742379.2	0	22477717.33333333	26425423.0	28275553.666666668	22210080.33333333	27324458.666666668	27594516.666666668	0	18796274.0	26159160.666666668	29421726.0	23429120.0	28275553.666666668	21700428.0	22719732.666666668	29511035.33333333	25137882.0	27594516.666666668	115		
237	867.3726919010882	1.0260248	0	9369750.375	10347557.75	10715820.333333334	0	10092459.458333334	9624848.666666666	10715820.333333334	0	10536225.2	12212160.8	8299643.9	10589666.6	9140620.888888888	10448549.0	0	10349343.3	9710831.333333334	0	7598007.2	10944820.2	0	9469521.083333334	11096900.333333334	10613873.666666666	9269979.666666666	9598215.166666666	10817767.0	0	7855311.833333333	11083730.333333334	12340430.666666666	9853370.0	10613873.666666666	8553520.0	9986439.333333334	11620575.333333334	7575855.0	10817767.0	-1		
238	459.2498061737045	1.0269243	0	59838786.66666666	66507214.333333336	67404820.33333333	0	64546957.66666666	61799043.333333336	67404820.33333333	0	63820607.2	75678350.8	53493235.2	65905578.8	61664841.55555555	71108500.0	0	64330731.06666667	63707997.86666667	0	50638746.8	74579668.0	0	61754168.333333336	66123904.66666666	65897509.333333336	57923405.0	66890524.0	68912131.33333333	0	57342281.333333336	66166055.333333336	74492689.33333333	57755120.0	65897509.333333336	52628050.0	63218760.0	73724810.0	60056238.0	68912131.33333333	-1		
239	135.08062113659452	1.0271533	0	14525536.166666666	15978828.916666666	15704683.333333334	0	14309658.166666666	16194706.916666666	15704683.333333334	0	16464254.0	17448511.6	13995790.0	16322298.0	13425813.0	18293896.0	0	15969518.533333331	14715846.866666667	0	12353349.4	15471893.2	0	15609014.166666666	16261360.333333334	16106843.666666666	13442058.166666666	15696297.5	15302523.0	0	13605156.333333334	17612872.0	15685504.333333334	16837216.333333332	16106843.666666666	11210134.0	15673982.333333334	16737838.0	14654757.0	15302523.0	309	239.0	Spectral Match to .alpha.-Pinene oxide from NIST14
240	846.4436541924321	1.0271529	0	29503752.166666668	33799861.416666664	33794032.0	0	30501109.83333333	32802503.75	33794032.0	0	32445345.2	38442842.0	25174395.6	33105283.0	31419805.55555556	33789976.0	0	32020860.933333334	32139642.73333333	0	26048300.0	37265345.2	0	29933395.0	33006508.666666668	34224497.333333336	29074109.33333333	34593214.166666664	33363566.666666668	0	24699402.0	35167388.0	33179465.33333333	32833552.0	34224497.333333336	27468240.0	30679978.666666668	36657332.0	32529096.33333333	33363566.666666668	-1		
241	446.254246166581	1.029197	0	6537665.083333333	6860256.083333333	7479374.083333333	0	6849459.625	6548461.541666667	7479374.083333333	0	6685727.2	8258328.0	5479942.9	7125074.3	6648066.666666667	8073336.5	0	6807999.366666666	6902087.2	0	5728792.8	7852394.5	0	6511781.416666667	6895484.333333333	7225465.333333333	6563548.75	6825027.833333333	7733282.833333333	0	5868145.5	7155417.333333333	7882550.666666667	5908418.0	7225465.333333333	5776155.0	7350942.5	7870987.333333333	5779068.333333333	7733282.833333333	13		
242	460.269685098507	1.0294083	0	511539232.5	551375612.5	581979050.0	0	585804685.0	477110160.0	581979050.0	0	560049020.0	629852944.0	466121196.0	529947086.0	534364643.3333333	507719420.0	0	552007720.0	531115776.0	0	458355282.0	605044960.0	0	551852591.6666666	549671981.6666666	556989453.3333334	471225873.3333333	553079243.3333334	606968646.6666666	0	566956783.3333334	536748400.0	656284483.3333334	443059480.0	556989453.3333334	453094200.0	489357546.6666667	666883273.3333334	439275213.3333333	606968646.6666666	13		
243	473.2648852695037	1.0318993	0	34444066.166666664	37524268.833333336	39412600.333333336	0	37497665.16666666	34470669.833333336	39412600.333333336	0	37080181.6	44048982.0	32125110.4	37323313.6	34334058.222222224	38201160.0	0	37751424.66666666	35588283.46666667	0	29862060.4	39579476.4	0	36013886.333333336	38125708.0	40477934.66666666	32874246.0	36922829.66666666	38347266.0	0	34684777.333333336	37342995.333333336	42655216.0	33596200.0	40477934.66666666	29882063.33333333	35866428.666666664	42768604.0	31077055.33333333	38347266.0	-1		
244	488.3011562488024	1.0341506	0	5628819.149999999	6205542.600000001	6547161.033333334	0	6623015.233333333	5211346.516666667	6547161.033333334	0	6324355.5	7242017.4	4966140.0600000005	5661830.18	6110069.777777778	5332963.5	0	6177504.319999999	5908849.493333334	0	5087845.9	6976872.4	0	6280355.3	6040734.633333333	6245341.733333333	4977283.0	6370350.566666666	6848980.333333333	0	6314904.600000001	6245806.0	7653763.166666667	4427706.100000001	6245341.733333333	5006975.666666667	4947590.333333333	7516417.5	5224283.633333334	6848980.333333333	-1		
245	311.24117609080946	1.032031	0	18857907.5	22895604.166666668	14830986.55	0	14976296.625	26777215.041666668	14830986.55	0	18990685.0	11794064.9	35512791.1	27969167.8	10777469.7	21697288.0	0	22099180.33333333	17236023.62	0	14175177.4	9563725.66	0	25752150.83333333	21033714.08333333	16924171.833333332	11963664.166666666	24757494.25	12737801.266666666	0	31737959.0	19766342.666666668	10414133.5	31653294.666666668	16924171.833333332	5028765.0	18898563.33333333	12724329.0	36790659.5	12737801.266666666	297		
246	310.2377008164851	1.0379269	0	94413982.16666669	115364464.66666669	73541524.5	0	74848218.0	134930228.83333334	73541524.5	0	94438355.2	58572409.2	177699807.6	141290738.4	53885346.333333336	113615840.0	0	110236857.33333331	87002509.93333334	0	71005356.4	48711435.0	0	128090293.33333331	105200388.66666669	84602922.66666667	60737671.0	125528540.66666669	62480126.333333336	0	157935383.33333334	98245203.33333331	52547940.66666666	157852836.66666666	84602922.66666667	25187777.33333333	96287564.66666669	63721770.66666666	187335310.66666663	62480126.333333336	157		
247	346.3318381511816	1.0412267	0	14562910.833333334	21938705.75	23500141.5	0	15622912.833333334	20878703.75	23500141.5	0	22275108.8	22910411.6	30252697.2	0.0	20810478.666666668	14534852.0	0	25146072.53333333	13455277.333333334	0	13653368.4	26712463.6	0	18297669.666666668	29106944.0	30921135.33333333	10828152.0	14770467.5	16079147.666666666	0	19579399.666666668	17015939.666666668	28597068.666666668	29616819.33333333	30921135.33333333	4149439.3333333335	17506864.666666668	10165743.666666666	19375191.33333333	16079147.666666666	24		
248	313.28498949367247	1.0567396	0	9756735.916666666	9433668.875	9281237.333333334	0	9017215.083333334	10173189.708333334	9281237.333333334	0	11537470.6	8720535.5	12044669.3	9494759.7	7414078.222222222	10258402.0	0	10767558.466666669	8297260.3	0	8452709.6	6944311.6	0	12015877.5	9742517.333333334	10321002.666666666	7497594.333333333	9124820.416666666	8241472.0	0	13158338.333333334	10873416.666666666	8706780.0	10778254.666666666	10321002.666666666	4959261.0	10035927.666666666	9244481.0	9005159.833333334	8241472.0	102		
249	275.20079796834773	1.0694157	0	10511043.983333332	12212830.125	8538617.450000001	0	7722906.399999999	15000967.708333334	8538617.450000001	0	11468351.4	6935601.040000001	17392246.96	14883747.3	6584297.5	11259783.0	0	11932066.466666669	9662479.8	0	8501247.5	5602444.6	0	13456833.166666666	11292290.833333334	10162084.333333334	7565254.8	13133369.416666666	6915150.566666666	0	14767135.0	12146531.333333334	5747876.333333333	16836705.333333332	10162084.333333334	3226290.766666667	11904218.833333334	7150323.5	19116415.33333333	6915150.566666666	90		
250	293.2305521854796	1.0698478	0	16070033.875	18202584.125	13690346.8	0	11783428.583333334	22489189.416666668	13690346.8	0	17749033.0	10544731.0	26177974.9	21847419.0	10504996.366666667	17272740.0	0	18157246.3	14736986.82	0	13329315.4	9034226.06	0	20417474.166666668	17057760.25	15835762.666666666	11722593.583333334	19347408.0	11544930.933333332	0	22500066.666666668	18334881.666666668	8756757.5	25358763.0	15835762.666666666	4888730.833333333	18556456.33333333	10988159.333333334	27706656.666666668	11544930.933333332	90		
251	481.36421519008894	1.0717312	0	4011856.608333333	4578469.141666667	2948339.4166666665	0	2902333.7916666665	5687991.958333333	2948339.4166666665	0	4088710.3	2066150.42	6513938.1	6099198.16	2472879.4000000004	4678046.0	0	4222932.94	3828663.4266666663	0	3315008.64	2071783.48	0	5196282.899999999	3805859.3333333335	3110380.233333333	2827430.3166666664	5351078.95	2786298.6	0	6135113.866666667	4257451.933333334	1410458.8333333333	6201259.833333333	3110380.233333333	1276493.8	4378366.833333333	2787268.6666666665	7914889.233333333	2786298.6	509		
252	292.22714544566	1.0680287	0	81515986.83333333	94479780.16666669	71002743.83333333	0	59819296.5	116176470.5	71002743.83333333	0	91378992.0	54025197.2	135301292.0	113125041.6	53703779.222222224	85479040.0	0	93568493.73333332	75629217.4	0	68931970.4	44830640.2	0	103420076.0	89153333.0	82695650.66666667	59611897.66666666	99806227.33333331	59309837.0	0	112862085.33333331	93978066.66666669	45096156.0	133210510.0	82695650.66666667	25733545.33333333	93490250.0	55585399.333333336	144027055.33333334	59309837.0	90		
253	254.2479774304149	1.076875	0	13226601.416666666	15118698.0	13868203.5	0	11947297.083333334	16398002.333333334	13868203.5	0	15485665.2	12292404.0	17075307.2	16713125.8	11192513.333333334	14787683.0	0	14951125.466666669	13272395.466666669	0	10272837.2	12831223.4	0	15519957.5	14331738.0	15052236.333333334	10933245.333333334	15905658.0	12684170.666666666	0	15411389.666666666	15628525.333333334	12032013.666666666	16631462.333333334	15052236.333333334	7464490.0	14402000.666666666	12881295.0	18930021.0	12684170.666666666	58	253.0	Spectral Match to Palmitelaidic acid from NIST14
